Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,axes_0,axes_1,axes_2,axes_3,axes_4,axes_5,axes_6,axes_7,buttons_0,buttons_1,buttons_2,buttons_3,buttons_4,buttons_5,buttons_6,buttons_7,buttons_8,buttons_9,buttons_10
1636570741.3606737,67791,1636570741,360554184,joystick,-0.1581469178199768,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.3777547,67792,1636570741,377228322,joystick,-0.1581469178199768,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.394444,67793,1636570741,393879857,joystick,-0.1581469178199768,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.411042,67794,1636570741,410551753,joystick,-0.1581469178199768,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.4273272,67795,1636570741,427214758,joystick,-0.1581469178199768,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.4470494,67796,1636570741,446856732,joystick,-0.1581469178199768,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.4606595,67797,1636570741,460542893,joystick,-0.1265297383069992,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.4774594,67798,1636570741,477231450,joystick,-0.1265297383069992,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.4939718,67799,1636570741,493874729,joystick,-0.1265297383069992,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.5107112,67800,1636570741,510561751,joystick,-0.1265297383069992,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.5273707,67801,1636570741,527220297,joystick,-0.1265297383069992,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.5439954,67802,1636570741,543873272,joystick,-0.1265297383069992,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.5606818,67803,1636570741,560540503,joystick,-0.1265297383069992,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.5791557,67804,1636570741,578527709,joystick,-0.1265297383069992,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.5944178,67805,1636570741,594279276,joystick,-0.1265297383069992,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.6106775,67806,1636570741,610552226,joystick,-0.1186254471540451,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.6273696,67807,1636570741,627221152,joystick,-0.1028168573975563,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.6440399,67808,1636570741,643892750,joystick,-0.0791039764881134,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.6606941,67809,1636570741,660555187,joystick,-0.0791039764881134,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.6781435,67810,1636570741,677253462,joystick,-0.0632953867316246,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.693976,67811,1636570741,693874830,joystick,-0.0632953867316246,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.7107763,67812,1636570741,710563428,joystick,-0.0632953867316246,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.7273097,67813,1636570741,727209946,joystick,-0.0632953867316246,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.744031,67814,1636570741,743891944,joystick,-0.0632953867316246,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.7606726,67815,1636570741,760553718,joystick,-0.0553910955786705,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.7776678,67816,1636570741,777449897,joystick,-0.0553910955786705,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.794009,67817,1636570741,793879091,joystick,-0.0395825058221817,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.810685,67818,1636570741,810550137,joystick,-0.0395825058221817,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.8273442,67819,1636570741,827220173,joystick,-0.0158696249127388,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.8440132,67820,1636570741,843890622,joystick,-0.0158696249127388,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.860652,67821,1636570741,860558082,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.8775485,67822,1636570741,877226106,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.8939717,67823,1636570741,893873738,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.9106982,67824,1636570741,910547936,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.9273083,67825,1636570741,927208573,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.9441113,67826,1636570741,943905962,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.9606788,67827,1636570741,960563790,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.9773562,67828,1636570741,977252565,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570741.9940557,67829,1636570741,993890331,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.010708,67830,1636570742,10552493,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.0273275,67831,1636570742,27226799,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.0440257,67832,1636570742,43890076,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.060752,67833,1636570742,60552539,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.07869,67834,1636570742,77378716,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.0939965,67835,1636570742,93874513,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.1107645,67836,1636570742,110594355,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.1273196,67837,1636570742,127217877,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.1440966,67838,1636570742,143903038,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.160653,67839,1636570742,160535671,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.1774106,67840,1636570742,177239431,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.1940665,67841,1636570742,193898361,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.2112904,67842,1636570742,211151384,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.2273228,67843,1636570742,227209781,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.2440028,67844,1636570742,243879504,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.2606394,67845,1636570742,260534535,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.2773807,67846,1636570742,277222196,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.294019,67847,1636570742,293879715,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.3107314,67848,1636570742,310555379,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.3273988,67849,1636570742,327227733,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.3440142,67850,1636570742,343895283,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.3607786,67851,1636570742,360555990,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.3774414,67852,1636570742,377251648,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.394018,67853,1636570742,393884154,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.410755,67854,1636570742,410561929,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.4274337,67855,1636570742,427226044,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.4440439,67856,1636570742,443897195,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.4606657,67857,1636570742,460558032,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.4774182,67858,1636570742,477223662,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.4940057,67859,1636570742,493886291,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.5107791,67860,1636570742,510569907,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.5291953,67861,1636570742,529082963,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.5440166,67862,1636570742,543884360,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.5606382,67863,1636570742,560551918,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.577344,67864,1636570742,577217647,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.5940166,67865,1636570742,593886972,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.6107404,67866,1636570742,610571011,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.627337,67867,1636570742,627221337,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.6441097,67868,1636570742,643901249,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.660647,67869,1636570742,660538475,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.6773155,67870,1636570742,677213866,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.6939907,67871,1636570742,693871808,joystick,-0.0316782146692276,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.7107375,67872,1636570742,710557390,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.7273262,67873,1636570742,727208545,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.7441163,67874,1636570742,743908888,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.7606673,67875,1636570742,760543121,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.7774348,67876,1636570742,777263191,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.7940035,67877,1636570742,793889258,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.8107023,67878,1636570742,810566979,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.8273926,67879,1636570742,827241303,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.8441112,67880,1636570742,843898406,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.860738,67881,1636570742,860540732,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.8773315,67882,1636570742,877234492,joystick,-6.103701889514923e-05,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.8939986,67883,1636570742,893883319,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.9107287,67884,1636570742,910556558,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.9273412,67885,1636570742,927212606,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.943988,67886,1636570742,943875188,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.9607081,67887,1636570742,960544502,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.9773242,67888,1636570742,977210665,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570742.9940066,67889,1636570742,993877182,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.0106912,67890,1636570743,10544986,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.027328,67891,1636570743,27210953,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.044118,67892,1636570743,43909220,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.0606914,67893,1636570743,60553269,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.0774102,67894,1636570743,77224237,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.0940454,67895,1636570743,93892693,joystick,0.0,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.1106908,67896,1636570743,110554898,joystick,0.007904293946921825,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.1272953,67897,1636570743,127197922,joystick,0.007904293946921825,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.1458905,67898,1636570743,145721628,joystick,0.02371288277208805,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.1606755,67899,1636570743,160575428,joystick,0.02371288277208805,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.177833,67900,1636570743,177696357,joystick,0.0316171757876873,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.1950073,67901,1636570743,194036112,joystick,0.0948515310883522,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.210814,67902,1636570743,210577261,joystick,0.1976073533296585,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.2287207,67903,1636570743,227243899,joystick,0.2450331151485443,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.244045,67904,1636570743,243891038,joystick,0.2924588620662689,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.2606432,67905,1636570743,260549978,joystick,0.347819447517395,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.2773921,67906,1636570743,277220264,joystick,0.3557237386703491,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.2939708,67907,1636570743,293885348,joystick,0.3557237386703491,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.310777,67908,1636570743,310586031,joystick,0.3557237386703491,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.3273516,67909,1636570743,327235034,joystick,0.3557237386703491,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.3440068,67910,1636570743,343885358,joystick,0.3715323209762573,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.3606606,67911,1636570743,360557826,joystick,0.3715323209762573,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.3773932,67912,1636570743,377226024,joystick,0.3715323209762573,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.3944309,67913,1636570743,394319176,joystick,0.3715323209762573,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.410738,67914,1636570743,410578522,joystick,0.3715323209762573,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.4273248,67915,1636570743,427209458,joystick,0.3715323209762573,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.4440918,67916,1636570743,443902511,joystick,0.3715323209762573,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.460694,67917,1636570743,460570899,joystick,0.3715323209762573,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.4774404,67918,1636570743,477269166,joystick,0.3715323209762573,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.4940317,67919,1636570743,493897729,joystick,0.3319803476333618,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.5123253,67920,1636570743,510567143,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.5273373,67921,1636570743,527213042,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.5443797,67922,1636570743,544247334,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.560681,67923,1636570743,560542940,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.577397,67924,1636570743,577228446,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.5944011,67925,1636570743,593949286,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.6106715,67926,1636570743,610546090,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.6273704,67927,1636570743,627214560,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.6440177,67928,1636570743,643893718,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.6608136,67929,1636570743,660563651,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.6773129,67930,1636570743,677216141,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.6944757,67931,1636570743,693888935,joystick,0.3240760564804077,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.711116,67932,1636570743,710569441,joystick,0.2845545709133148,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.7273157,67933,1636570743,727220043,joystick,0.2608416974544525,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.7440624,67934,1636570743,743922096,joystick,0.2213202267885208,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.761784,67935,1636570743,761660609,joystick,0.1817987561225891,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.7778068,67936,1636570743,777669984,joystick,0.0948515310883522,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
1636570743.7940435,67937,1636570743,793896100,joystick,0.007904293946921825,-6.103701889514923e-05,-1.0,0.0,-1.0,-1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
